"Timestamp","EX1_FAN_IN_RH_ITL","EX1_FAN_OUT_RH_ITL","FA1_FAN_IN_RH_ITL","FA1_FAN_OUT_RH_ITL"
"21-03-2018 08:03:00","56.70","57.34","53.68","57.74"
"21-03-2018 08:02:00","56.70","57.25","53.59","57.74"
"21-03-2018 08:01:00","56.70","57.28","53.53","57.74"
"21-03-2018 08:00:00","56.70","57.25","53.50","57.74"
"21-03-2018 07:59:00","56.73","57.31","53.50","57.77"
"21-03-2018 07:58:00","56.73","57.28","53.47","57.77"
"21-03-2018 07:57:00","56.73","57.26","53.56","57.77"
"21-03-2018 07:56:00","56.73","57.19","53.53","57.77"
"21-03-2018 07:55:00","56.73","57.26","53.65","57.77"
"21-03-2018 07:54:00","56.73","57.31","53.71","57.77"
"21-03-2018 07:53:00","56.73","57.31","53.71","57.77"
"21-03-2018 07:52:00","56.76","57.26","53.68","57.77"
"21-03-2018 07:51:00","56.76","57.26","53.77","57.80"
"21-03-2018 07:50:00","56.76","57.26","53.65","57.83"
"21-03-2018 07:49:00","56.79","57.22","53.65","57.83"
"21-03-2018 07:48:00","56.76","57.16","53.59","57.83"
"21-03-2018 07:47:00","56.76","57.13","53.62","57.80"
"21-03-2018 07:46:00","56.76","57.22","53.71","57.80"
"21-03-2018 07:45:00","56.76","57.19","53.68","57.80"
"21-03-2018 07:44:00","56.76","57.19","53.65","57.80"
"21-03-2018 07:43:00","56.76","57.16","53.62","57.83"
"21-03-2018 07:42:00","56.79","57.16","53.62","57.83"
"21-03-2018 07:41:00","56.79","57.19","53.62","57.80"
"21-03-2018 07:40:00","56.79","57.13","53.62","57.83"
"21-03-2018 07:39:00","56.76","57.10","53.47","57.83"
"21-03-2018 07:38:00","56.76","57.10","53.48","57.83"
"21-03-2018 07:37:00","56.76","57.08","53.41","57.83"
"21-03-2018 07:36:00","56.76","57.05","53.36","57.83"
"21-03-2018 07:35:00","56.76","57.05","53.30","57.83"
"21-03-2018 07:34:00","56.76","57.08","53.33","57.83"
"21-03-2018 07:33:00","56.76","57.08","53.30","57.83"
"21-03-2018 07:32:00","56.76","57.05","53.36","57.83"
"21-03-2018 07:31:00","56.76","57.05","53.36","57.83"
"21-03-2018 07:30:00","56.73","57.02","53.36","57.80"
"21-03-2018 07:29:00","56.73","57.02","53.30","57.80"
"21-03-2018 07:28:00","56.76","57.05","53.30","57.83"
"21-03-2018 07:27:00","56.76","57.02","53.21","57.83"
"21-03-2018 07:26:00","56.79","57.05","53.23","57.83"
"21-03-2018 07:25:00","56.79","57.08","53.33","57.83"
"21-03-2018 07:24:00","56.76","57.08","53.45","57.83"
"21-03-2018 07:23:00","56.76","57.08","53.53","57.83"
"21-03-2018 07:22:00","56.76","57.05","53.48","57.83"
"21-03-2018 07:21:00","56.76","57.08","53.51","57.80"
"21-03-2018 07:20:00","56.76","57.05","53.51","57.80"
"21-03-2018 07:19:00","56.76","57.05","53.54","57.80"
"21-03-2018 07:18:00","56.79","57.02","53.48","57.80"
"21-03-2018 07:17:00","56.76","57.05","53.56","57.80"
"21-03-2018 07:16:00","56.76","57.05","53.54","57.80"
"21-03-2018 07:15:00","56.76","57.05","53.54","57.80"
"21-03-2018 07:14:00","56.76","57.02","53.51","57.77"
"21-03-2018 07:13:00","56.76","57.02","53.51","57.80"
"21-03-2018 07:12:00","56.76","56.99","53.48","57.80"
"21-03-2018 07:11:00","56.76","56.99","53.45","57.80"
"21-03-2018 07:10:00","56.76","57.02","53.48","57.80"
"21-03-2018 07:09:00","56.76","56.99","53.51","57.80"
"21-03-2018 07:08:00","56.79","57.02","53.51","57.77"
"21-03-2018 07:07:00","56.76","56.99","53.54","57.77"
"21-03-2018 07:06:00","56.76","56.99","53.54","57.74"
"21-03-2018 07:05:00","56.73","56.96","53.48","57.77"
"21-03-2018 07:04:00","56.73","56.93","53.51","57.74"
"21-03-2018 07:03:00","56.73","56.90","53.45","57.77"
"21-03-2018 07:02:00","56.73","56.90","53.45","57.74"
"21-03-2018 07:01:00","56.73","56.90","53.51","57.71"
"21-03-2018 07:00:00","56.76","56.93","53.51","57.74"
"21-03-2018 06:59:00","56.73","56.93","53.48","57.74"
"21-03-2018 06:58:00","56.73","56.90","53.51","57.71"
"21-03-2018 06:57:00","56.70","56.87","53.48","57.67"
"21-03-2018 06:56:00","56.70","56.87","53.51","57.68"
"21-03-2018 06:55:00","56.67","56.84","53.45","57.68"
"21-03-2018 06:54:00","56.67","56.84","53.33","57.71"
"21-03-2018 06:53:00","56.70","56.84","53.39","57.71"
"21-03-2018 06:52:00","56.70","56.87","53.39","57.67"
"21-03-2018 06:51:00","56.70","56.90","53.48","57.67"
"21-03-2018 06:50:00","56.70","56.87","53.54","57.67"
"21-03-2018 06:49:00","56.67","56.81","53.54","57.68"
"21-03-2018 06:48:00","56.64","56.78","53.51","57.65"
"21-03-2018 06:47:00","56.61","56.72","53.45","57.62"
"21-03-2018 06:46:00","56.61","56.72","53.48","57.62"
"21-03-2018 06:45:00","56.61","56.72","53.51","57.59"
"21-03-2018 06:44:00","56.61","56.72","53.51","57.59"
"21-03-2018 06:43:00","56.61","56.75","53.56","57.62"
"21-03-2018 06:42:00","56.58","56.72","53.51","57.62"
"21-03-2018 06:41:00","56.58","56.72","53.59","57.59"
"21-03-2018 06:40:00","56.55","56.72","53.54","57.56"
"21-03-2018 06:39:00","56.52","56.72","53.54","57.54"
"21-03-2018 06:38:00","56.49","56.72","53.56","57.54"
"21-03-2018 06:37:00","56.49","56.75","53.59","57.54"
"21-03-2018 06:36:00","56.49","56.81","53.62","57.51"
"21-03-2018 06:35:00","56.46","56.90","53.92","57.54"
"21-03-2018 06:34:00","56.43","57.08","53.86","57.51"
"21-03-2018 06:33:00","56.55","56.72","53.48","57.54"
"21-03-2018 06:32:00","56.52","56.69","53.48","57.54"
"21-03-2018 06:31:00","56.49","56.67","53.48","57.54"
"21-03-2018 06:30:00","56.49","56.64","53.42","57.54"
"21-03-2018 06:29:00","56.49","56.61","53.48","57.54"
"21-03-2018 06:28:00","56.49","56.64","53.54","57.51"
"21-03-2018 06:27:00","56.49","56.64","53.54","57.51"
"21-03-2018 06:26:00","56.43","56.61","53.56","57.51"
"21-03-2018 06:25:00","56.41","56.61","53.56","57.48"
"21-03-2018 06:24:00","56.43","56.61","53.59","57.45"
"21-03-2018 06:23:00","56.40","56.64","53.56","57.48"
"21-03-2018 06:22:00","56.40","56.58","53.48","57.45"
"21-03-2018 06:21:00","56.38","56.58","53.54","57.45"
"21-03-2018 06:20:00","56.38","56.64","53.94","57.45"
"21-03-2018 06:19:00","56.35","56.58","53.65","57.45"
"21-03-2018 06:18:00","56.32","56.52","53.74","57.45"
"21-03-2018 06:17:00","56.32","56.55","53.74","57.45"
"21-03-2018 06:16:00","56.29","56.55","53.80","57.45"
"21-03-2018 06:15:00","56.32","56.49","53.56","57.45"
"21-03-2018 06:14:00","56.32","56.49","53.59","57.45"
"21-03-2018 06:13:00","56.29","56.49","53.47","57.42"
"21-03-2018 06:12:00","56.26","56.43","53.53","57.45"
"21-03-2018 06:11:00","56.23","56.43","53.59","57.45"
"21-03-2018 06:10:00","56.23","56.40","53.56","57.45"
"21-03-2018 06:09:00","56.19","56.43","53.71","57.45"
"21-03-2018 06:08:00","56.17","56.40","53.56","57.45"
"21-03-2018 06:07:00","56.17","56.43","53.62","57.45"
"21-03-2018 06:06:00","56.17","56.43","53.62","57.45"
"21-03-2018 06:05:00","56.17","56.40","53.65","57.48"
"21-03-2018 06:04:00","56.17","56.43","53.56","57.48"
"21-03-2018 06:03:00","56.14","56.43","53.59","57.48"
"21-03-2018 06:02:00","56.14","56.40","53.59","57.48"
"21-03-2018 06:01:00","56.08","56.40","53.65","57.54"
"21-03-2018 06:00:00","56.11","56.40","53.62","57.56"
"21-03-2018 05:59:00","56.08","56.37","53.62","57.56"
"21-03-2018 05:58:00","56.08","56.37","53.59","57.59"
"21-03-2018 05:57:00","56.08","56.43","53.56","57.62"
"21-03-2018 05:56:00","56.08","56.37","53.72","57.65"
"21-03-2018 05:55:00","56.05","56.37","53.86","57.68"
"21-03-2018 05:54:00","56.02","56.43","54.01","57.68"
"21-03-2018 05:53:00","56.02","56.37","53.97","57.71"
"21-03-2018 05:52:00","56.02","56.37","53.86","57.74"
"21-03-2018 05:51:00","55.99","56.43","53.95","57.74"
"21-03-2018 05:50:00","55.99","56.40","53.86","57.77"
"21-03-2018 05:49:00","55.99","56.43","53.68","57.80"
"21-03-2018 05:48:00","55.99","56.40","53.56","57.83"
"21-03-2018 05:47:00","55.99","56.40","53.56","57.86"
"21-03-2018 05:46:00","55.99","56.37","53.65","57.92"
"21-03-2018 05:45:00","55.97","56.40","53.59","57.92"
"21-03-2018 05:44:00","55.94","56.40","53.62","57.95"
"21-03-2018 05:43:00","55.94","56.37","53.65","58.00"
"21-03-2018 05:42:00","55.90","56.37","53.54","58.13"
"21-03-2018 05:41:00","55.90","56.31","53.51","58.21"
"21-03-2018 05:40:00","55.87","56.31","53.33","58.30"
"21-03-2018 05:39:00","55.87","56.28","53.65","58.36"
"21-03-2018 05:38:00","55.84","56.26","53.59","58.45"
"21-03-2018 05:37:00","55.81","56.23","53.51","58.57"
"21-03-2018 05:36:00","55.78","56.16","53.39","58.65"
"21-03-2018 05:35:00","55.78","56.13","53.45","58.80"
"21-03-2018 05:34:00","55.75","56.10","53.44","58.92"
"21-03-2018 05:33:00","55.75","56.10","53.36","59.00"
"21-03-2018 05:32:00","55.75","56.13","53.41","59.06"
"21-03-2018 05:31:00","55.73","56.08","53.41","59.12"
"21-03-2018 05:30:00","55.67","56.02","53.59","59.24"
"21-03-2018 05:29:00","55.67","55.99","53.56","59.33"
"21-03-2018 05:28:00","55.64","56.02","53.59","59.41"
"21-03-2018 05:27:00","55.64","55.99","53.53","59.51"
"21-03-2018 05:26:00","55.61","56.02","53.53","59.56"
"21-03-2018 05:25:00","55.61","56.07","53.50","59.56"
"21-03-2018 05:24:00","55.61","56.05","53.47","59.62"
"21-03-2018 05:23:00","55.58","55.99","53.36","59.68"
"21-03-2018 05:22:00","55.55","55.93","53.36","59.77"
"21-03-2018 05:21:00","55.55","55.93","53.56","59.83"
"21-03-2018 05:20:00","55.52","55.99","53.53","59.89"
"21-03-2018 05:19:00","55.52","55.96","53.47","59.92"
"21-03-2018 05:18:00","55.52","55.93","53.36","59.95"
"21-03-2018 05:17:00","55.52","55.99","53.41","59.98"
"21-03-2018 05:16:00","55.49","55.96","53.44","60.00"
"21-03-2018 05:15:00","55.49","55.93","53.41","60.06"
"21-03-2018 05:14:00","55.46","55.93","53.41","60.09"
"21-03-2018 05:13:00","55.43","55.90","53.41","60.12"
"21-03-2018 05:12:00","55.43","55.90","53.41","60.15"
"21-03-2018 05:11:00","55.43","55.90","53.36","60.18"
"21-03-2018 05:10:00","55.43","55.90","53.30","60.21"
"21-03-2018 05:09:00","55.43","55.87","53.47","60.24"
"21-03-2018 05:08:00","55.40","55.90","53.59","60.27"
"21-03-2018 05:07:00","55.40","55.90","53.54","60.27"
"21-03-2018 05:06:00","55.37","55.90","53.51","60.30"
"21-03-2018 05:05:00","55.37","55.84","53.45","60.33"
"21-03-2018 05:04:00","55.37","55.90","53.42","60.33"
"21-03-2018 05:03:00","55.37","55.90","53.33","60.36"
"21-03-2018 05:02:00","55.37","55.90","53.33","60.39"
"21-03-2018 05:01:00","55.37","55.81","53.24","60.39"
"21-03-2018 05:00:00","55.37","55.81","53.45","60.39"
"21-03-2018 04:59:00","55.37","55.96","53.54","60.42"
"21-03-2018 04:58:00","55.37","55.78","53.45","60.42"
"21-03-2018 04:57:00","55.37","55.87","53.42","60.42"
"21-03-2018 04:56:00","55.37","55.90","53.39","60.44"
"21-03-2018 04:55:00","55.37","55.90","53.33","60.47"
"21-03-2018 04:54:00","55.37","55.84","53.33","60.51"
"21-03-2018 04:53:00","55.37","55.78","53.30","60.51"
"21-03-2018 04:52:00","55.37","55.78","53.30","60.51"
"21-03-2018 04:51:00","55.37","55.70","53.30","60.51"
"21-03-2018 04:50:00","55.34","55.70","53.21","60.51"
"21-03-2018 04:49:00","55.34","55.78","53.30","60.51"
"21-03-2018 04:48:00","55.34","55.84","53.27","60.51"
"21-03-2018 04:47:00","55.34","55.78","53.21","60.51"
"21-03-2018 04:46:00","55.34","55.75","53.23","60.57"
"21-03-2018 04:45:00","55.34","55.72","53.21","60.60"
"21-03-2018 04:44:00","55.32","55.67","53.18","60.62"
"21-03-2018 04:43:00","55.32","55.64","53.18","60.62"
"21-03-2018 04:42:00","55.32","55.61","53.18","60.62"
"21-03-2018 04:41:00","55.32","55.61","53.15","60.57"
"21-03-2018 04:40:00","55.32","55.58","53.12","60.54"
"21-03-2018 04:39:00","55.32","55.64","53.12","60.57"
"21-03-2018 04:38:00","55.32","55.61","53.15","60.57"
"21-03-2018 04:37:00","55.29","55.58","53.15","60.57"
"21-03-2018 04:36:00","55.29","55.52","53.06","60.54"
"21-03-2018 04:35:00","55.29","55.55","53.10","60.51"
"21-03-2018 04:34:00","55.26","55.49","53.09","60.54"
"21-03-2018 04:33:00","55.26","55.52","52.98","60.51"
"21-03-2018 04:32:00","55.26","55.46","52.94","60.54"
"21-03-2018 04:31:00","55.26","55.52","52.91","60.54"
"21-03-2018 04:30:00","55.26","55.52","52.91","60.54"
"21-03-2018 04:29:00","55.26","55.49","52.88","60.54"
"21-03-2018 04:28:00","55.26","55.42","52.86","60.51"
"21-03-2018 04:27:00","55.26","55.37","52.80","60.51"
"21-03-2018 04:26:00","55.26","55.42","52.74","60.47"
"21-03-2018 04:25:00","55.26","55.42","52.74","60.47"
"21-03-2018 04:24:00","55.26","55.45","52.74","60.51"
"21-03-2018 04:23:00","55.26","55.42","52.77","60.51"
"21-03-2018 04:22:00","55.26","55.37","52.77","60.51"
"21-03-2018 04:21:00","55.23","55.37","52.74","60.51"
"21-03-2018 04:20:00","55.23","55.40","52.71","60.47"
"21-03-2018 04:19:00","55.23","55.42","52.59","60.47"
"21-03-2018 04:18:00","55.20","55.52","52.56","60.47"
"21-03-2018 04:17:00","55.23","55.42","52.53","60.51"
"21-03-2018 04:16:00","55.23","55.49","52.53","60.51"
"21-03-2018 04:15:00","55.23","55.42","52.53","60.54"
"21-03-2018 04:14:00","55.20","55.42","52.50","60.57"
"21-03-2018 04:13:00","55.20","55.42","52.47","60.57"
"21-03-2018 04:12:00","55.20","55.40","52.50","60.57"
"21-03-2018 04:11:00","55.20","55.40","52.50","60.57"
"21-03-2018 04:10:00","55.20","55.40","52.53","60.57"
"21-03-2018 04:09:00","55.20","55.37","52.42","60.62"
"21-03-2018 04:08:00","55.20","55.40","52.47","60.62"
"21-03-2018 04:07:00","55.20","55.34","52.53","60.62"
"21-03-2018 04:06:00","55.20","55.34","52.68","60.62"
"21-03-2018 04:05:00","55.16","55.28","52.65","60.62"
"21-03-2018 04:04:00","55.14","55.20","52.68","60.62"
"21-03-2018 04:03:00","55.14","55.20","52.53","60.60"
"21-03-2018 04:02:00","55.14","55.23","52.56","60.62"
"21-03-2018 04:01:00","55.14","55.16","52.53","60.62"
"21-03-2018 04:00:00","55.14","55.13","52.56","60.62"
"21-03-2018 03:59:00","55.14","55.13","52.56","60.62"
"21-03-2018 03:58:00","55.11","55.13","52.59","60.62"
"21-03-2018 03:57:00","55.11","55.13","52.59","60.62"
"21-03-2018 03:56:00","55.08","55.10","52.65","60.62"
"21-03-2018 03:55:00","55.08","55.02","52.65","60.62"
"21-03-2018 03:54:00","55.05","54.99","52.59","60.62"
"21-03-2018 03:53:00","55.05","54.99","52.56","60.62"
"21-03-2018 03:52:00","55.05","55.02","52.56","60.62"
"21-03-2018 03:51:00","55.05","55.02","52.56","60.62"
"21-03-2018 03:50:00","55.02","55.02","52.53","60.62"
"21-03-2018 03:49:00","55.02","55.02","52.53","60.62"
"21-03-2018 03:48:00","54.99","54.93","52.50","60.62"
"21-03-2018 03:47:00","54.97","54.90","52.47","60.57"
"21-03-2018 03:46:00","54.97","54.84","52.47","60.62"
"21-03-2018 03:45:00","54.97","54.90","52.39","60.57"
"21-03-2018 03:44:00","54.94","54.87","52.50","60.62"
"21-03-2018 03:43:00","54.94","54.87","52.42","60.62"
"21-03-2018 03:42:00","54.91","54.75","52.47","60.57"
"21-03-2018 03:41:00","54.87","54.72","52.47","60.57"
"21-03-2018 03:40:00","54.84","54.72","52.42","60.57"
"21-03-2018 03:39:00","54.84","54.66","52.36","60.54"
"21-03-2018 03:38:00","54.84","54.66","52.36","60.51"
"21-03-2018 03:37:00","54.84","54.69","52.33","60.51"
"21-03-2018 03:36:00","54.81","54.69","52.36","60.57"
"21-03-2018 03:35:00","54.81","54.64","52.33","60.54"
"21-03-2018 03:34:00","54.78","54.61","52.36","60.51"
"21-03-2018 03:33:00","54.78","54.55","52.30","60.51"
"21-03-2018 03:32:00","54.78","54.61","52.33","60.51"
"21-03-2018 03:31:00","54.76","54.55","52.27","60.51"
"21-03-2018 03:30:00","54.76","54.58","52.30","60.51"
"21-03-2018 03:29:00","54.76","54.55","52.30","60.54"
"21-03-2018 03:28:00","54.73","54.49","52.27","60.51"
"21-03-2018 03:27:00","54.73","54.49","52.27","60.51"
"21-03-2018 03:26:00","54.73","54.46","52.21","60.51"
"21-03-2018 03:25:00","54.70","54.42","52.21","60.51"
"21-03-2018 03:24:00","54.70","54.40","52.18","60.51"
"21-03-2018 03:23:00","54.70","54.46","52.15","60.51"
"21-03-2018 03:22:00","54.70","54.42","52.18","60.54"
"21-03-2018 03:21:00","54.67","54.40","52.18","60.57"
"21-03-2018 03:20:00","54.67","54.34","52.18","60.54"
"21-03-2018 03:19:00","54.67","54.31","52.15","60.51"
"21-03-2018 03:18:00","54.64","54.28","52.12","60.47"
"21-03-2018 03:17:00","54.61","54.28","52.12","60.44"
"21-03-2018 03:16:00","54.61","54.31","52.09","60.44"
"21-03-2018 03:15:00","54.61","54.28","52.09","60.42"
"21-03-2018 03:14:00","54.61","54.37","52.09","60.42"
"21-03-2018 03:13:00","54.61","54.31","52.09","60.42"
"21-03-2018 03:12:00","54.58","54.25","52.09","60.42"
"21-03-2018 03:11:00","54.55","54.20","52.09","60.39"
"21-03-2018 03:10:00","54.55","54.17","52.09","60.33"
"21-03-2018 03:09:00","54.55","54.31","52.09","60.33"
"21-03-2018 03:08:00","54.55","54.49","52.04","60.33"
"21-03-2018 03:07:00","54.55","54.37","52.06","60.33"
"21-03-2018 03:06:00","54.55","54.28","52.09","60.33"
"21-03-2018 03:05:00","54.52","54.23","52.06","60.30"
"21-03-2018 03:04:00","54.49","54.17","52.06","60.27"
"21-03-2018 03:03:00","54.49","54.40","52.09","60.21"
"21-03-2018 03:02:00","54.46","54.49","52.06","60.18"
"21-03-2018 03:01:00","54.46","54.90","52.06","60.18"
"21-03-2018 03:00:00","54.46","54.84","52.06","60.18"
"21-03-2018 02:59:00","54.46","54.69","52.06","60.18"
"21-03-2018 02:58:00","54.43","54.46","52.12","60.18"
"21-03-2018 02:57:00","54.43","54.61","52.12","60.15"
"21-03-2018 02:56:00","54.43","54.69","52.09","60.09"
"21-03-2018 02:55:00","54.40","54.66","52.09","60.09"
"21-03-2018 02:54:00","54.40","54.69","52.09","60.09"
"21-03-2018 02:53:00","54.40","54.61","52.09","60.12"
"21-03-2018 02:52:00","54.40","54.46","52.09","60.09"
"21-03-2018 02:51:00","54.40","54.37","52.09","60.09"
"21-03-2018 02:50:00","54.37","54.58","52.12","60.06"
"21-03-2018 02:49:00","54.37","54.64","52.09","60.03"
"21-03-2018 02:48:00","54.37","54.61","52.04","60.03"
"21-03-2018 02:47:00","54.37","54.72","52.06","60.03"
"21-03-2018 02:46:00","54.37","54.49","52.04","60.06"
"21-03-2018 02:45:00","54.37","54.23","51.95","60.06"
"21-03-2018 02:44:00","54.34","54.31","52.06","60.06"
"21-03-2018 02:43:00","54.34","54.04","52.04","60.03"
"21-03-2018 02:42:00","54.32","54.55","52.06","60.00"
"21-03-2018 02:41:00","54.32","54.37","52.09","60.00"
"21-03-2018 02:40:00","54.32","54.58","52.06","60.00"
"21-03-2018 02:39:00","54.32","54.61","52.06","60.00"
"21-03-2018 02:38:00","54.29","54.49","52.06","60.00"
"21-03-2018 02:37:00","54.29","54.23","52.04","60.00"
"21-03-2018 02:36:00","54.29","54.46","52.06","60.00"
"21-03-2018 02:35:00","54.26","54.37","52.04","60.00"
"21-03-2018 02:34:00","54.26","54.28","52.04","60.00"
"21-03-2018 02:33:00","54.26","54.37","52.01","60.00"
"21-03-2018 02:32:00","54.26","54.37","51.95","60.00"
"21-03-2018 02:31:00","54.26","54.42","51.98","60.00"
"21-03-2018 02:30:00","54.26","54.37","51.91","60.03"
"21-03-2018 02:29:00","54.23","54.31","51.98","60.03"
"21-03-2018 02:28:00","54.23","54.10","51.98","60.03"
"21-03-2018 02:27:00","54.20","54.31","51.91","60.03"
"21-03-2018 02:26:00","54.20","54.25","51.91","60.03"
"21-03-2018 02:25:00","54.17","54.31","51.88","60.06"
"21-03-2018 02:24:00","54.17","54.49","51.86","60.06"
"21-03-2018 02:23:00","54.17","54.46","51.80","60.09"
"21-03-2018 02:22:00","54.17","54.37","51.86","60.09"
"21-03-2018 02:21:00","54.14","54.23","51.86","60.09"
"21-03-2018 02:20:00","54.14","54.17","51.77","60.09"
"21-03-2018 02:19:00","54.11","54.20","51.77","60.12"
"21-03-2018 02:18:00","54.11","54.31","51.77","60.12"
"21-03-2018 02:17:00","54.08","54.25","51.74","60.15"
"21-03-2018 02:16:00","54.08","54.23","51.74","60.15"
"21-03-2018 02:15:00","54.08","54.10","51.77","60.18"
"21-03-2018 02:14:00","54.05","53.69","51.71","60.18"
"21-03-2018 02:13:00","54.05","53.84","51.74","60.18"
"21-03-2018 02:12:00","54.02","53.93","51.74","60.21"
"21-03-2018 02:11:00","54.02","53.66","51.65","60.21"
"21-03-2018 02:10:00","53.99","53.78","51.62","60.21"
"21-03-2018 02:09:00","53.99","53.84","51.53","60.21"
"21-03-2018 02:08:00","53.99","53.75","51.45","60.21"
"21-03-2018 02:07:00","53.96","53.52","51.45","60.24"
"21-03-2018 02:06:00","53.96","53.46","51.47","60.21"
"21-03-2018 02:05:00","53.93","53.66","51.36","60.21"
"21-03-2018 02:04:00","53.93","53.19","51.27","60.18"
"21-03-2018 02:03:00","53.91","53.46","51.36","60.15"
"21-03-2018 02:02:00","53.91","53.75","51.36","60.15"
"21-03-2018 02:01:00","53.91","53.87","51.39","60.15"
"21-03-2018 02:00:00","53.88","53.43","51.36","60.15"
"21-03-2018 01:59:00","53.88","53.34","51.45","60.12"
"21-03-2018 01:58:00","53.84","53.49","51.45","60.09"
"21-03-2018 01:57:00","53.84","54.07","51.45","60.06"
"21-03-2018 01:56:00","53.84","54.04","51.41","60.06"
"21-03-2018 01:55:00","53.84","54.23","51.39","60.06"
"21-03-2018 01:54:00","53.84","54.17","51.38","60.06"
"21-03-2018 01:53:00","53.81","54.20","51.39","60.06"
"21-03-2018 01:52:00","53.81","53.99","51.38","60.03"
"21-03-2018 01:51:00","53.78","54.10","51.30","60.00"
"21-03-2018 01:50:00","53.78","54.31","51.24","59.98"
"21-03-2018 01:49:00","53.78","54.31","51.21","59.98"
"21-03-2018 01:48:00","53.78","54.31","51.18","60.00"
"21-03-2018 01:47:00","53.78","54.31","51.15","59.98"
"21-03-2018 01:46:00","53.75","54.23","51.15","59.98"
"21-03-2018 01:45:00","53.73","54.17","51.12","59.98"
"21-03-2018 01:44:00","53.73","54.23","51.01","59.98"
"21-03-2018 01:43:00","53.73","54.17","50.97","59.95"
"21-03-2018 01:42:00","53.73","54.07","50.90","59.95"
"21-03-2018 01:41:00","53.70","54.04","50.87","59.92"
"21-03-2018 01:40:00","53.70","53.78","50.87","59.95"
"21-03-2018 01:39:00","53.67","53.87","50.90","59.95"
"21-03-2018 01:38:00","53.67","53.55","50.80","59.95"
"21-03-2018 01:37:00","53.64","53.34","50.80","59.89"
"21-03-2018 01:36:00","53.64","54.04","50.90","59.89"
"21-03-2018 01:35:00","53.61","53.96","50.90","59.86"
"21-03-2018 01:34:00","53.61","54.01","50.90","59.89"
"21-03-2018 01:33:00","53.61","53.75","50.90","59.89"
"21-03-2018 01:32:00","53.58","53.37","50.90","59.89"
"21-03-2018 01:31:00","53.58","54.01","50.94","59.86"
"21-03-2018 01:30:00","53.58","54.01","50.90","59.86"
"21-03-2018 01:29:00","53.55","54.07","50.83","59.86"
"21-03-2018 01:28:00","53.55","53.99","50.80","59.86"
"21-03-2018 01:27:00","53.55","53.78","50.73","59.86"
"21-03-2018 01:26:00","53.52","54.01","50.77","59.83"
"21-03-2018 01:25:00","53.52","53.81","50.73","59.86"
"21-03-2018 01:24:00","53.49","53.87","50.77","59.80"
"21-03-2018 01:23:00","53.49","53.90","50.73","59.80"
"21-03-2018 01:22:00","53.49","53.81","50.67","59.89"
"21-03-2018 01:21:00","53.49","53.69","50.56","59.95"
