Timestamp,EX1_FAN_IN_RH_ITL,EX1_FAN_OUT_RH_ITL,FA1_FAN_IN_RH_ITL,FA1_FAN_OUT_RH_ITL,class
21-03-2018 15:48:00,52.04,45.28,39.39,44.96,5
21-03-2018 15:49:00,51.91,45.42,39.61,45.17,5
21-03-2018 15:50:00,51.71,45.46,39.74,45.23,5
21-03-2018 15:51:00,51.41,45.28,39.13,44.99,5
21-03-2018 15:52:00,50.95,45.35,39.5,44.99,5
21-03-2018 15:53:00,50.79,45.49,39.61,44.96,5
21-03-2018 15:54:00,50.74,45.59,39.81,45.1,5
21-03-2018 15:55:00,50.47,45.51,39.74,45.06,5
21-03-2018 15:56:00,50.4,45.54,39.74,45.13,5
21-03-2018 15:57:00,49.92,45.13,39.3,44.83,5
21-03-2018 15:58:00,49.49,44.89,38.98,44.58,5
21-03-2018 15:59:00,49.37,45.05,39.01,44.54,5
21-03-2018 16:00:00,49.14,44.71,38.71,44.24,5
21-03-2018 16:01:00,49.07,44.98,39.08,44.45,5
21-03-2018 16:02:00,49.06,44.88,38.98,44.45,5
21-03-2018 16:03:00,0,44.91,39.1,44.38,5
21-03-2018 16:04:00,48.15,44.74,38.85,44.24,5
21-03-2018 16:05:00,48.12,44.51,38.64,43.98,5
21-03-2018 16:06:00,48.13,44.61,38.72,44.05,5
21-03-2018 16:07:00,48.31,44.31,38.52,43.89,5
21-03-2018 16:08:00,48.53,44.27,38.49,43.92,5
21-03-2018 16:09:00,48.78,44.03,38.23,43.75,5
21-03-2018 16:10:00,49.09,44.2,38.45,43.85,5
21-03-2018 16:11:00,50.41,44.24,38.52,44.03,5
21-03-2018 16:12:00,52.59,44.54,38.75,44.44,5
21-03-2018 16:13:00,54.59,44.59,38.72,44.78,5
21-03-2018 16:14:00,54.79,44.58,38.72,44.85,5
21-03-2018 16:15:00,54.14,44.72,39.06,44.88,5
21-03-2018 16:16:00,53.61,44.79,39.06,44.88,5
21-03-2018 16:17:00,53.02,44.86,39.17,44.92,5
21-03-2018 16:18:00,52.55,44.83,39.03,44.92,5
21-03-2018 16:19:00,52.16,44.86,39.14,44.85,5
21-03-2018 16:20:00,51.92,44.93,39.1,44.88,5
21-03-2018 16:21:00,51.44,44.93,39.17,44.78,5
21-03-2018 16:22:00,51.14,45.03,39.17,44.81,5
21-03-2018 16:23:00,50.9,44.96,39.17,44.83,5
21-03-2018 16:24:00,50.69,44.83,39.03,44.67,5
21-03-2018 16:25:00,50.31,44.79,39.04,44.6,5
21-03-2018 16:26:00,50.05,44.86,38.91,44.53,5
21-03-2018 16:27:00,49.7,44.79,38.87,44.36,5
21-03-2018 16:28:00,49.15,44.77,39.12,44.29,5
21-03-2018 16:29:00,49.19,44.7,38.92,44.39,5
21-03-2018 16:30:00,49.08,44.77,38.94,44.39,5
21-03-2018 16:31:00,48.99,44.87,39.12,44.43,5
21-03-2018 16:32:00,48.85,44.74,38.98,44.33,5
21-03-2018 16:33:00,48.47,44.63,38.73,44.16,5
21-03-2018 16:34:00,48.33,44.67,38.88,44.22,5
21-03-2018 16:35:00,48.44,44.8,38.98,44.33,5
21-03-2018 16:36:00,47.71,44.8,39.09,44.27,5
21-03-2018 16:37:00,47.27,44.8,38.92,44.13,5
21-03-2018 16:38:00,47.12,44.6,38.73,43.96,5
21-03-2018 16:39:00,47.25,44.74,38.98,44,5
21-03-2018 16:40:00,47.56,44.7,38.95,44.13,5
21-03-2018 16:41:00,47.98,44.77,39.09,44.25,5
21-03-2018 16:42:00,54.11,51.74,39.44,45.17,2
21-03-2018 16:43:00,53.11,51.2,39.4,45.09,2
21-03-2018 16:44:00,52.55,50.78,39.54,45.13,2
21-03-2018 16:45:00,51.81,50.16,39.44,44.99,2
21-03-2018 16:46:00,51.48,49.82,39.44,44.99,2
21-03-2018 16:47:00,51.02,49.44,39.51,44.99,2
21-03-2018 16:48:00,50.84,49.3,39.68,45.06,2
21-03-2018 16:49:00,50.54,49.09,39.78,45.09,2
21-03-2018 16:50:00,50.1,48.71,39.47,44.79,2
21-03-2018 16:51:00,49.89,48.44,39.44,44.69,2
21-03-2018 16:52:00,49.92,48.5,39.71,44.93,2
21-03-2018 16:53:00,49.82,48.5,39.68,44.96,2
21-03-2018 16:54:00,49.79,48.4,39.9,45.09,2
21-03-2018 16:55:00,49.75,48.42,39.91,45.09,2
21-03-2018 16:56:00,49.58,48.22,39.68,44.92,2
21-03-2018 16:57:00,49.34,48.02,39.49,44.76,2
21-03-2018 16:58:00,49.55,48.15,39.76,44.99,2
21-03-2018 16:59:00,49.27,47.99,39.79,44.96,2
21-03-2018 17:00:00,49.34,48.02,39.86,45.03,2
21-03-2018 17:01:00,49.34,48.01,39.93,45.09,2
21-03-2018 17:02:00,49.27,47.98,40,45.06,2
21-03-2018 17:03:00,49.37,48.01,40.1,45.16,2
21-03-2018 17:04:00,49.34,48.05,40.1,45.3,2
21-03-2018 17:05:00,49.27,48.05,40.07,45.19,2
21-03-2018 17:06:00,49.11,47.88,39.84,44.96,2
21-03-2018 17:07:00,48.9,47.64,39.74,44.86,2
21-03-2018 17:08:00,48.9,47.6,39.7,44.79,2
21-03-2018 17:09:00,48.9,47.67,40.07,45.04,2
21-03-2018 17:10:00,48.9,47.64,39.77,44.96,2
21-03-2018 17:11:00,48.87,47.6,39.81,44.93,2
21-03-2018 17:12:00,48.9,47.6,39.97,45.03,2
21-03-2018 17:13:00,48.9,47.6,39.74,44.93,2
21-03-2018 17:14:00,48.73,47.57,39.88,44.97,2
21-03-2018 17:15:00,48.87,47.64,40.12,45.11,2
21-03-2018 17:16:00,48.83,47.67,40.26,45.21,2
21-03-2018 17:17:00,48.8,47.64,40.19,45.21,2
21-03-2018 17:18:00,48.7,47.5,39.98,45.07,2
21-03-2018 17:19:00,48.76,47.57,40.26,45.21,2
21-03-2018 17:20:00,48.97,47.71,40.51,45.42,2
21-03-2018 17:21:00,48.9,47.77,40.54,45.45,2
21-03-2018 17:22:00,49.04,47.81,40.61,45.56,2
21-03-2018 17:23:00,49,47.75,40.64,45.56,2
21-03-2018 17:24:00,48.67,47.41,40.68,45.52,2
21-03-2018 17:25:00,49.65,47.77,40.58,45.43,2
21-03-2018 17:26:00,50.49,48.21,40.72,45.64,2
21-03-2018 17:27:00,51.36,48.85,40.83,45.71,2
21-03-2018 17:28:00,52.13,49.4,40.59,45.62,2
21-03-2018 17:29:00,52.89,49.94,40.29,45.56,2
21-03-2018 17:30:00,53.56,50.52,40.29,45.6,2
21-03-2018 17:31:00,54.36,51.23,40.84,46.08,2
21-03-2018 17:32:00,55.14,51.73,40.91,46.31,2
21-03-2018 17:33:00,57.44,53.35,41,46.6,2
21-03-2018 17:34:00,59.91,55.2,40.94,46.83,2
21-03-2018 17:35:00,61.65,56.58,40.84,47.03,2
21-03-2018 17:36:00,63.46,57.93,40.67,47.03,2
21-03-2018 17:37:00,60.51,57.31,41.08,47.25,2
21-03-2018 17:38:00,57.22,55.1,41.05,47.18,2
21-03-2018 17:39:00,55.7,53.9,40.95,46.97,2
21-03-2018 17:40:00,54.64,52.94,40.98,46.83,2
21-03-2018 17:41:00,53.88,52.29,41.05,46.72,2
21-03-2018 17:42:00,52.96,51.55,40.81,46.44,2
21-03-2018 17:43:00,52.49,51.17,40.88,46.31,2
21-03-2018 17:44:00,52.25,50.9,41.12,46.47,2
21-03-2018 17:45:00,51.51,47.24,41.33,48.85,1
21-03-2018 17:46:00,51.51,47.1,41.33,48.92,1
21-03-2018 17:47:00,51.48,47.09,41.33,48.95,1
21-03-2018 17:48:00,51.42,46.93,41.33,48.92,1
21-03-2018 17:49:00,51.51,46.79,41.16,48.86,1
21-03-2018 17:50:00,51.6,47.02,41.57,49.06,1
21-03-2018 17:51:00,51.57,47.06,41.62,49.16,1
21-03-2018 17:52:00,51.54,46.96,41.43,49.1,1
21-03-2018 17:53:00,51.51,47.05,41.67,49.14,1
21-03-2018 17:54:00,51.48,46.89,41.54,49.07,1
21-03-2018 17:55:00,51.46,46.83,41.47,49,1
21-03-2018 17:56:00,51.51,46.99,41.52,49.14,1
21-03-2018 17:57:00,51.6,47.09,41.79,49.27,1
21-03-2018 17:58:00,51.63,47.05,41.75,49.27,1
21-03-2018 17:59:00,51.51,47.02,41.81,49.2,1
21-03-2018 18:00:00,51.43,46.89,41.67,49.1,1
21-03-2018 18:01:00,51.57,47.09,41.85,49.27,1
21-03-2018 18:02:00,51.63,47.13,41.96,49.34,1
21-03-2018 18:03:00,51.69,47.22,42.09,49.4,1
21-03-2018 18:04:00,51.82,47.13,42.16,49.4,1
21-03-2018 18:05:00,52.58,47.1,42.03,49.59,1
21-03-2018 18:06:00,52.91,47.25,42.36,49.91,1
21-03-2018 18:07:00,-6,47.3,42.36,50.22,1
21-03-2018 18:08:00,53.42,47.3,42.43,50.4,1
21-03-2018 18:09:00,53.53,47.31,42.5,50.62,1
21-03-2018 18:10:00,53.86,47.38,42.67,50.87,1
21-03-2018 18:11:00,54.18,47.49,42.77,51.17,1
21-03-2018 18:12:00,55.93,48.01,42.91,51.95,1
21-03-2018 18:13:00,58.51,48.75,42.9,53.18,1
21-03-2018 18:14:00,60.54,49.25,42.84,54.18,1
21-03-2018 18:15:00,62.08,49.45,42.32,54.83,1
21-03-2018 18:16:00,62,49.56,42.03,54.97,1
21-03-2018 18:17:00,59.78,49.44,42.09,54.33,1
21-03-2018 18:18:00,58.53,49.2,42.09,53.74,1
21-03-2018 18:19:00,57.8,48.82,41.82,53.2,1
21-03-2018 18:20:00,57.07,48.62,41.68,52.82,1
21-03-2018 18:21:00,56.26,48.28,41.52,52.28,1
21-03-2018 18:22:00,55.49,47.97,41.49,51.83,1
21-03-2018 18:23:00,55.11,47.83,41.35,51.51,1
21-03-2018 18:24:00,54.87,48.03,41.79,51.47,1
21-03-2018 18:25:00,54.49,47.96,41.97,51.3,1
21-03-2018 18:26:00,54.14,47.83,41.85,51.05,1
21-03-2018 18:27:00,53.91,47.7,41.79,50.85,1
21-03-2018 18:28:00,53.49,47.41,41.52,50.48,1
21-03-2018 18:29:00,53.29,47.25,41.38,50.27,1
21-03-2018 18:30:00,53.17,47.31,41.45,50.27,1
21-03-2018 18:31:00,53.08,47.31,41.52,50.24,1
21-03-2018 18:32:00,52.96,47.34,41.75,50.17,1
21-03-2018 18:33:00,52.82,47.25,41.68,50.04,1
21-03-2018 18:34:00,52.64,47.21,41.79,49.93,1
21-03-2018 18:35:00,52.69,47.38,42,49.99,1
21-03-2018 18:36:00,52.72,47.58,42.3,50.16,1
21-03-2018 18:37:00,52.69,47.65,42.44,50.16,1
21-03-2018 18:38:00,53.43,51.34,46.89,49.31,6
21-03-2018 18:39:00,53.46,51.31,46.83,49.37,6
21-03-2018 18:40:00,53.46,51.22,46.83,49.4,6
21-03-2018 18:41:00,53.49,51.15,46.76,49.38,6
21-03-2018 18:42:00,53.52,51.12,46.67,49.48,6
21-03-2018 18:43:00,53.55,51.05,46.67,49.55,6
21-03-2018 18:44:00,53.61,50.98,46.7,49.65,6
21-03-2018 18:45:00,53.61,50.98,46.76,49.72,6
21-03-2018 18:46:00,53.64,50.95,46.77,49.75,6
21-03-2018 18:47:00,53.67,50.95,46.88,49.82,6
21-03-2018 18:48:00,53.67,50.96,46.91,49.89,6
21-03-2018 18:49:00,53.67,50.96,47.01,49.95,6
21-03-2018 18:50:00,53.7,50.99,47.11,49.99,6
21-03-2018 18:51:00,53.73,50.99,47.18,50.06,6
21-03-2018 18:52:00,53.73,51.03,47.21,50.13,6
21-03-2018 18:53:00,53.73,51.06,47.28,50.16,6
21-03-2018 18:54:00,53.73,51.09,47.34,50.23,6
21-03-2018 18:55:00,53.73,51.13,47.41,50.33,6
21-03-2018 18:56:00,53.73,51.16,47.48,50.4,6
21-03-2018 18:57:00,53.73,51.2,47.52,50.43,6
21-03-2018 18:58:00,53.73,51.23,47.55,50.5,6
21-03-2018 18:59:00,53.73,51.26,47.72,50.53,6
21-03-2018 19:00:00,53.73,51.29,47.79,50.6,6
21-03-2018 19:01:00,53.75,51.29,47.85,50.7,6
21-03-2018 19:02:00,53.75,51.34,47.89,50.74,6
21-03-2018 19:03:00,53.75,51.37,47.89,50.8,6
21-03-2018 19:04:00,53.75,51.4,48.05,50.87,6
21-03-2018 19:05:00,53.75,51.43,48.28,50.94,6
21-03-2018 19:06:00,53.75,51.5,48.46,50.97,6
21-03-2018 19:07:00,53.75,51.58,48.62,51.04,6
21-03-2018 19:08:00,53.75,51.64,48.73,51.11,6
21-03-2018 19:09:00,53.78,51.85,48.79,51.17,6
21-03-2018 19:10:00,53.78,52.03,48.83,51.23,6
21-03-2018 19:11:00,53.78,51.91,48.97,51.23,6
21-03-2018 19:12:00,53.78,52.03,49.07,51.29,6
21-03-2018 19:13:00,53.78,52,49.2,51.34,6
21-03-2018 19:14:00,53.75,52.14,49.17,51.37,6
21-03-2018 19:15:00,53.75,52.24,48.97,51.4,6
21-03-2018 19:16:00,53.78,52.2,48.63,51.46,6
21-03-2018 19:17:00,53.78,52.14,48.5,51.5,6
21-03-2018 19:18:00,53.78,52.09,48.26,51.55,6
21-03-2018 19:19:00,53.75,52.09,48.17,51.58,6
21-03-2018 19:20:00,53.75,51.97,48.03,51.61,6
21-03-2018 19:21:00,53.78,51.79,47.73,51.64,6
21-03-2018 19:22:00,53.78,51.79,47.66,51.7,6
21-03-2018 19:23:00,53.78,51.67,47.83,51.72,6
21-03-2018 19:24:00,53.78,51.73,48.14,51.75,6
21-03-2018 19:25:00,53.81,51.88,48.33,51.79,6
21-03-2018 19:26:00,53.78,51.88,48.57,51.79,6
21-03-2018 19:27:00,53.78,51.88,48.63,51.82,6
21-03-2018 19:28:00,53.78,51.98,48.23,51.85,6
21-03-2018 19:29:00,53.75,51.91,48.06,51.88,6
21-03-2018 19:30:00,53.75,51.88,48.09,51.91,6
21-03-2018 19:31:00,53.72,51.95,48.03,51.97,6
21-03-2018 19:32:00,53.7,51.71,47.7,51.97,6
21-03-2018 19:33:00,53.7,51.56,47.49,52,6
21-03-2018 19:34:00,53.67,51.56,47.49,52.05,6
21-03-2018 19:35:00,53.64,51.5,47.46,52.08,6
21-03-2018 19:36:00,53.64,51.53,47.46,52.11,6
21-03-2018 19:37:00,53.61,51.41,47.29,52.14,6
21-03-2018 19:38:00,53.55,51.3,47.26,52.2,6
21-03-2018 19:39:00,53.52,51.24,47.05,52.2,6
21-03-2018 19:40:00,53.52,51.24,47.02,52.23,6
21-03-2018 19:41:00,53.52,51.21,47.12,52.23,6
21-03-2018 19:42:00,53.46,51.35,47.16,52.26,6
21-03-2018 19:43:00,53.4,51.35,47.12,52.29,6
21-03-2018 19:44:00,53.37,51.3,47.05,52.29,6
21-03-2018 19:45:00,53.34,51.36,47.12,52.32,6
21-03-2018 19:46:00,53.31,51.33,47.05,52.35,6
21-03-2018 19:47:00,53.29,51.36,47.12,52.35,6
21-03-2018 19:48:00,53.29,51.42,47.19,52.35,6
21-03-2018 19:49:00,53.26,51.5,47.22,52.35,6
21-03-2018 19:50:00,53.2,51.62,47.29,52.38,6
21-03-2018 19:51:00,53.11,51.62,47.32,52.35,6
21-03-2018 19:52:00,53.05,51.71,47.43,52.35,6
21-03-2018 19:53:00,53.05,51.8,47.46,52.35,6
21-03-2018 19:54:00,52.96,51.74,47.41,52.35,6
21-03-2018 19:55:00,52.93,51.77,47.41,52.32,6
21-03-2018 19:56:00,52.85,51.82,47.38,52.35,6
21-03-2018 19:57:00,52.85,51.8,47.36,52.32,6
21-03-2018 19:58:00,52.78,51.83,47.39,52.32,6
21-03-2018 19:59:00,52.72,51.83,47.39,52.32,6
21-03-2018 20:00:00,52.75,51.85,47.49,52.35,6
21-03-2018 20:01:00,52.72,51.98,47.7,52.35,6
21-03-2018 20:02:00,52.7,52.04,47.79,52.35,6
21-03-2018 20:03:00,52.67,52.15,47.92,52.35,6
21-03-2018 20:04:00,52.67,52.27,48.13,52.33,6
21-03-2018 20:05:00,52.64,52.42,48.23,52.36,6
21-03-2018 20:06:00,52.64,52.48,48.26,52.36,6
21-03-2018 20:07:00,52.64,52.62,48.43,52.36,6
21-03-2018 20:08:00,52.64,52.72,48.53,52.36,6
21-03-2018 20:09:00,52.64,52.72,48.43,52.38,6
21-03-2018 20:10:00,52.64,52.72,48.4,52.38,6
21-03-2018 20:11:00,52.64,52.74,48.5,52.41,6
21-03-2018 20:12:00,52.64,52.74,48.47,52.41,6
21-03-2018 20:13:00,52.64,52.72,48.41,52.44,6
21-03-2018 20:14:00,52.67,52.51,48.5,52.44,6
21-03-2018 20:15:00,52.67,52.72,48.53,52.44,6
21-03-2018 20:16:00,52.67,52.65,48.57,52.47,6
21-03-2018 20:17:00,52.64,52.78,48.57,52.47,6
21-03-2018 20:18:00,52.61,52.83,48.63,52.47,6
21-03-2018 20:19:00,52.58,52.89,48.73,52.47,6
21-03-2018 20:20:00,52.58,52.98,48.8,52.47,6
21-03-2018 20:21:00,52.55,53.07,48.87,52.47,6
21-03-2018 20:22:00,52.52,53.16,49.04,52.47,6
