Timestamp,EX2_FAN_IN_RH_ITL,EX2_FAN_OUT_RH_ITL,FA2_FAN_IN_RH_ITL,FA2_FAN_OUT_RH_ITL,EX2_FAN_IN_TEMP_ITL,EX2_FAN_OUT_TEMP_ITL,FA2_FAN_IN_TEMP_ITL,FA2_FAN_OUT_TEMP_ITL
21-03-2018 03:32:00,44.44,35.69,44.08,43.71,26.35,33.77,31.9,31.89
21-03-2018 03:31:00,43.87,35.55,44.01,43.71,27.11,33.21,32.08,32.64
21-03-2018 03:30:00,43.45,35.69,44.15,43.67,28.03,33.69,32.17,32.21
21-03-2018 03:29:00,45.31,36.08,44.35,44.58,29.31,33.65,31.81,32.95
21-03-2018 03:28:00,46.19,36.05,44.22,44.58,29.46,33.81,31.75,32.95
21-03-2018 03:27:00,46.16,35.77,44.08,44.58,29.3,33.2,31.77,32.55
21-03-2018 03:26:00,46.4,35.72,43.98,44.58,29.37,33.11,31.59,32.81
21-03-2018 03:25:00,46.34,36.12,44.15,44.72,29.21,33.5,31.69,32.7
21-03-2018 03:24:00,46.51,35.65,43.88,44.51,29.23,32.91,31.81,32.48
21-03-2018 03:23:00,46.62,35.85,43.98,44.58,29.05,33.14,32.17,32.85
21-03-2018 03:22:00,46.89,35.79,44.01,44.7,28.89,33.02,31.97,32.4
21-03-2018 03:21:00,46.86,35.98,44.01,44.7,28.72,32.97,31.83,32.33
21-03-2018 03:20:00,46.89,35.79,43.88,44.5,28.78,33.15,31.9,32.38
21-03-2018 03:19:00,46.9,35.44,43.67,44.5,28.77,33.25,32,32.51
21-03-2018 03:18:00,47.18,35.5,43.8,44.63,28.61,33.58,31.95,32.23
21-03-2018 03:17:00,47.33,35.5,43.66,44.67,28.68,33.7,32.08,32.42
21-03-2018 03:16:00,47.57,35.23,43.63,44.67,28.35,32.93,31.97,32.32
21-03-2018 03:15:00,47.89,35.29,43.63,44.74,28.31,33.46,32.06,32.3
21-03-2018 03:14:00,48.16,35.29,43.6,44.82,27.86,33.27,32.08,31.94
21-03-2018 03:13:00,48.6,34.92,43.56,44.89,27.73,33.59,32.44,32.45
21-03-2018 03:12:00,48.92,35.16,43.56,45,27.6,33.39,32.22,31.79
21-03-2018 03:11:00,49.31,35.16,43.56,45.1,27.21,32.84,32.28,32.29
21-03-2018 03:10:00,49.72,35.01,43.49,45.08,27.29,33.6,32.22,31.74
21-03-2018 03:09:00,50.56,34.94,43.49,-6,26.37,33.28,32.36,31.93
21-03-2018 03:08:00,51.05,34.41,43.56,45.39,26.25,33.97,31.87,31.63
21-03-2018 03:07:00,51.77,34.41,43.39,45.34,25.78,33.55,32.31,31.13
21-03-2018 03:06:00,51.51,34.66,43.49,45.2,24.77,33.61,32,31.49
21-03-2018 03:05:00,47.4,35.01,43.73,44.25,23.52,33.54,32.12,30.95
21-03-2018 03:04:00,46.78,35.41,43.96,44.38,24.17,33.47,32.22,31.62
21-03-2018 03:03:00,46.38,35.55,44.01,44.24,24.52,33.51,31.82,31.45
21-03-2018 03:02:00,45.89,35.77,44.05,44.2,25,33.78,31.92,31.92
21-03-2018 03:01:00,45.43,35.03,43.81,43.71,25.81,33.27,31.86,31.54
21-03-2018 03:00:00,44.99,35.31,43.88,43.8,26.07,33.12,31.75,32.28
21-03-2018 02:59:00,44.56,36.05,44.09,43.86,26.64,33.07,31.72,32.09
21-03-2018 02:58:00,44.12,35.82,44.16,43.78,27.65,33.09,31.68,32.52
21-03-2018 02:57:00,44.38,35.82,44.09,43.84,28.68,33.28,31.76,32.53
21-03-2018 02:56:00,45.95,35.65,43.96,44.28,29.53,32.88,31.56,32.56
21-03-2018 02:55:00,45.82,35.72,43.96,44.25,29.32,33.34,31.76,32.72
21-03-2018 02:54:00,45.79,35.28,43.75,44.04,29.13,33.22,31.54,32.64
21-03-2018 02:53:00,45.73,35.1,43.65,43.9,29.28,33.24,31.8,32.6
21-03-2018 02:52:00,45.83,34.61,43.48,43.8,29.07,33.03,31.91,32.37
21-03-2018 02:51:00,45.88,34.61,43.54,43.78,29.05,33.3,32.4,32.82
21-03-2018 02:50:00,46.06,34.31,43.44,43.78,28.89,33.09,31.86,32.51
21-03-2018 02:49:00,46.6,34.44,43.54,44.16,28.72,33.16,31.96,32.77
21-03-2018 02:48:00,46.8,34.99,43.71,44.32,28.86,33.25,32.03,32.87
21-03-2018 02:47:00,47.25,34.72,43.51,44.43,28.76,33.53,32.19,32.13
21-03-2018 02:46:00,47.57,35.26,43.67,44.67,28.41,32.7,32.09,32.29
21-03-2018 02:45:00,47.64,35.5,43.67,44.74,28.16,33.18,32.38,32.23
21-03-2018 02:44:00,47.77,35.16,43.54,44.61,28.36,32.81,31.84,32
21-03-2018 02:43:00,47.83,35.02,43.51,44.51,27.89,33.28,32.18,32.43
21-03-2018 02:42:00,48.11,34.6,43.37,44.48,27.6,33.05,32.22,32.19
21-03-2018 02:41:00,48.58,34.47,43.36,44.58,27.57,33.49,32.28,32.2
21-03-2018 02:40:00,49,34.47,43.36,44.66,27.29,32.69,32.1,31.88
21-03-2018 02:39:00,49.49,34.73,43.39,44.83,26.82,33.68,31.82,32.04
21-03-2018 02:38:00,50.47,34.33,43.39,45.12,26.73,33.54,32.18,31.85
21-03-2018 02:37:00,51.26,34.8,43.39,45.25,26.27,33.71,32,31.57
21-03-2018 02:36:00,51.86,35.08,43.58,45.39,25.58,33.61,32.09,31.38
21-03-2018 02:35:00,51.22,34.86,43.51,44.07,24.5,33.75,32.32,31.31
21-03-2018 02:34:00,48.57,34.31,43.31,44.07,24.13,33.72,32.34,31.65
21-03-2018 02:33:00,47.98,33.7,43.28,43.72,24.13,33.71,32.21,31.54
21-03-2018 02:32:00,47.42,34.08,43.28,43.71,24.6,33.92,32.41,31.88
21-03-2018 02:31:00,46.77,33.48,43.14,43.39,24.94,34.14,32.18,31.9
21-03-2018 02:30:00,46.17,34.17,43.3,43.48,25.68,34.22,32.14,32.02
21-03-2018 02:29:00,45.57,33.54,43.13,43.13,25.93,34.18,32.75,32.55
21-03-2018 02:28:00,45.11,33.07,42.86,42.85,26.62,33.41,32.53,32.7
21-03-2018 02:27:00,44.67,32.99,42.76,42.81,27.36,33.75,32.29,32.9
21-03-2018 02:26:00,45.03,32.7,42.72,42.97,28.4,34.73,32.39,33.21
21-03-2018 02:25:00,45.84,33.19,42.79,43.34,29.22,34.43,32.48,32.93
21-03-2018 02:24:00,46.19,33.15,0,43.48,29.07,33.74,32.48,33.09
21-03-2018 02:23:00,46.23,33.35,42.96,43.52,28.74,34.01,32.32,33.02
21-03-2018 02:22:00,46.27,33.23,42.89,43.52,28.6,34.34,32.34,32.53
21-03-2018 02:21:00,46.41,32.63,42.83,43.36,28.34,34.02,32.38,32.64
21-03-2018 02:20:00,46.69,32.83,42.83,43.51,28.44,34.09,32.02,32.64
21-03-2018 02:19:00,47.24,32.75,42.76,43.75,28.22,34.75,32.51,32.41
21-03-2018 02:18:00,47.35,32.83,42.68,43.78,28.05,34.17,32.31,32.68
21-03-2018 02:17:00,47.7,32.93,42.61,43.96,27.9,34.76,32.55,32.08
21-03-2018 02:16:00,48.24,33.54,42.71,44.42,27.76,34.36,32.53,32
21-03-2018 02:15:00,48.56,33.24,42.65,44.49,27.25,34.33,32.33,32.04
21-03-2018 02:14:00,48.71,33.4,42.74,44.54,27.16,33.91,32.63,32.19
21-03-2018 02:13:00,49.08,33.3,42.74,44.65,27.12,34,32.27,31.53
21-03-2018 02:12:00,49.6,33.14,42.54,44.83,26.84,34.29,32.08,31.44
21-03-2018 02:11:00,50.41,33.44,42.48,45.35,26.34,34.06,32.58,31.01
21-03-2018 02:10:00,51.17,33.68,42.63,45.86,26.13,33.84,32.5,31.15
21-03-2018 02:09:00,52.33,34.41,42.63,46.76,25.72,34.2,32.83,30.86
21-03-2018 02:08:00,52.86,35.61,42.93,47.7,25.35,33.88,32.73,30.53
21-03-2018 02:07:00,53.51,36.02,42.97,0,25.29,33.56,32.87,29.81
21-03-2018 02:06:00,54.3,37.46,43.19,51.4,24.8,32.82,32.87,29.49
21-03-2018 02:05:00,55.39,39.14,43.51,51.4,24.36,31.8,32.36,28.59
21-03-2018 02:04:00,56.1,41.12,43.54,53.19,23.75,31.05,32.45,27.03
21-03-2018 02:03:00,55.74,43.38,43.47,54.38,23.51,27.94,32.26,25.37
21-03-2018 02:02:00,54.49,43.21,43.91,52.5,22.27,26.4,32.49,25.51
21-03-2018 02:01:00,53.79,42.63,43.81,51.88,22.2,26.36,32.13,24.85
21-03-2018 02:00:00,53.7,42.39,43.37,51.76,22.4,26.56,32.37,25.65
21-03-2018 01:59:00,53.56,42.2,43.46,0,22.64,27.49,32.44,25.56
21-03-2018 01:58:00,53.32,41.93,42.85,51.37,22.95,26.68,32.82,25.73
21-03-2018 01:57:00,53,41.78,43.18,51.16,23.08,27.16,32.82,26.08
21-03-2018 01:56:00,52.76,41.56,43.07,50.93,23.16,27.59,32.53,26.43
21-03-2018 01:55:00,52.23,41.21,42.9,50.57,23.74,28.02,32.82,26.64
21-03-2018 01:54:00,51.87,41.13,43.09,50.4,24.16,27.78,32.88,26.92
21-03-2018 01:53:00,51.54,41.11,43.33,50.39,24.75,28.11,32.48,27.34
21-03-2018 01:52:00,51.27,41.1,43.23,50.34,24.93,28.14,32.69,27.55
21-03-2018 01:51:00,51.29,41.23,43.3,50.61,25.58,28.41,32.83,27.59
21-03-2018 01:50:00,51.32,41.37,43.61,50.75,25.67,28.28,32.44,28.24
21-03-2018 01:49:00,51.33,41.3,43.42,50.72,25.63,27.94,32.35,27.57
21-03-2018 01:48:00,51.38,41.37,43.18,50.82,25.43,28.42,32.35,27.93
21-03-2018 01:47:00,51.47,41.34,43.27,50.82,25.22,28.2,32.29,27.57
21-03-2018 01:46:00,51.56,41.38,43.1,50.89,25.3,28.3,32.33,27.55
21-03-2018 01:45:00,51.56,41.52,43.35,51.02,25.34,27.99,32.34,27.63
21-03-2018 01:44:00,51.68,41.59,43.48,51.06,25.15,28.12,32.4,27.71
21-03-2018 01:43:00,51.71,41.66,43.42,51.3,25.06,28.01,32.18,27.22
21-03-2018 01:42:00,51.86,41.76,43.35,51.3,25.09,27.93,32.69,27.22
21-03-2018 01:41:00,51.95,41.84,43.65,51.38,25.21,28.25,32.19,27.16
21-03-2018 01:40:00,52.04,41.99,43.65,51.47,25,27.99,32.19,27.28
21-03-2018 01:39:00,52.16,42.12,43.8,51.59,24.87,27.6,32.1,26.65
21-03-2018 01:38:00,52.4,42.1,43.04,51.81,24.65,27.58,32.21,27.13
21-03-2018 01:37:00,52.54,42.3,43.31,51.95,24.65,27.05,32.24,26.51
21-03-2018 01:36:00,52.66,42.34,43.11,52.2,24.48,27.19,32.24,26.5
21-03-2018 01:35:00,52.9,42.45,43.14,52.2,24.22,27.51,32.22,26.26
21-03-2018 01:34:00,53.14,42.57,43.14,52.32,23.98,26.49,32.47,25.97
21-03-2018 01:33:00,53.58,42.71,42.79,52.59,23.77,26.53,32.35,25.97
21-03-2018 01:32:00,54.08,42.86,42.76,52.3,23.17,27.04,32.27,25.29
21-03-2018 01:31:00,54.2,42.6,43,52.3,22.54,26.62,32.64,25.03
21-03-2018 01:30:00,53.62,42.09,43,51.77,22.13,26.87,32.1,24.92
21-03-2018 01:29:00,53.33,41.78,42.9,51.5,22.64,27.13,32.4,25.1
21-03-2018 01:28:00,52.94,41.54,43.11,51.14,22.92,26.72,32.38,25.58
21-03-2018 01:27:00,52.42,41.14,43.14,50.68,22.65,27.27,32.03,26.01
21-03-2018 01:26:00,52.06,40.87,42.93,50.33,23.02,27.03,32.4,25.91
21-03-2018 01:25:00,51.68,40.65,43.11,49.92,23.61,27.72,32.28,26.17
21-03-2018 01:24:00,51.14,40.53,43.14,49.4,23.71,28.24,32.31,27
21-03-2018 01:23:00,50.83,41.04,43.11,49.17,24.41,28.41,32.23,27.54
21-03-2018 01:22:00,50.92,42.11,43.13,50.02,24.77,27.46,32.35,27.84
21-03-2018 01:21:00,51.07,42.3,43.1,50.23,25.37,27.76,32.38,27.73
21-03-2018 01:20:00,51.38,42.47,43.13,50.06,25.36,27.57,32.2,27.9
21-03-2018 01:19:00,51.36,42.4,42.89,50,25.6,27.16,32.25,27.64
21-03-2018 01:18:00,51.39,42.38,42.65,49.96,25.37,26.99,31.82,27.88
21-03-2018 01:17:00,51.53,42.45,42.55,49.96,25.34,27.02,32.3,27.94
21-03-2018 01:16:00,51.59,42.58,42.67,50,25.02,27.28,32.4,27.73
21-03-2018 01:15:00,51.77,42.74,42.77,50.06,25.22,27.16,32.27,27.78
21-03-2018 01:14:00,51.86,42.76,42.84,50,25.19,27.2,32.14,27.93
21-03-2018 01:13:00,52.04,42.93,43.04,50,24.93,27.54,31.97,27.45
21-03-2018 01:12:00,52.13,42.99,43.11,49.86,24.74,27.38,31.99,27.85
21-03-2018 01:11:00,52.31,43.1,43.42,49.82,24.73,27.35,31.91,27.8
21-03-2018 01:10:00,52.49,43.17,43.14,49.72,24.6,26.58,32,27.86
21-03-2018 01:09:00,52.69,43.25,43.28,49.52,24.29,27.13,32.06,27.72
21-03-2018 01:08:00,52.95,43.35,43.21,0,24.23,26.88,31.95,27.88
21-03-2018 01:07:00,53.25,43.56,43.35,49.27,24.12,26.77,32.37,27.56
21-03-2018 01:06:00,53.46,43.64,43.18,49.1,24.05,26.61,32.15,28.31
21-03-2018 01:05:00,53.64,43.67,43.14,48.34,23.56,26.52,32.32,28.13
21-03-2018 01:04:00,53.72,43.55,43.11,48.34,23.23,26.14,32.05,28.34
21-03-2018 01:03:00,53.14,43.24,43.07,48.95,22.99,26,32.01,29.07
21-03-2018 01:02:00,53.14,43.37,43,49.32,23.16,26.27,32.2,29.1
21-03-2018 01:01:00,53.14,43.33,43,49.59,23.34,26.16,31.76,28.92
21-03-2018 01:00:00,53.08,43.39,43.04,49.9,23.58,26.49,32.25,28.69
21-03-2018 12:59:00,53.05,43.56,43.56,50.13,23.38,26.97,32.02,29.09
21-03-2018 12:58:00,52.9,43.51,43.84,50.27,23.59,26.78,32.35,28.6
21-03-2018 12:57:00,52.75,43.51,44.01,50.64,24.03,26.85,31.92,28.6
21-03-2018 12:56:00,52.69,43.64,44.25,50.98,24.27,26.75,31.77,28.29
21-03-2018 12:55:00,52.62,43.76,44.35,51.43,24.48,27.09,31.87,28.24
21-03-2018 12:54:00,52.65,43.87,44.99,51.79,24.71,26.99,32.07,27.65
21-03-2018 12:53:00,52.65,43.96,44.97,51.79,25.28,27.43,31.29,28.11
21-03-2018 12:52:00,53.01,44.25,44.99,51.99,25.16,27.16,31.6,27.65
21-03-2018 12:51:00,53.07,44.32,45.2,51.91,25.29,27.2,31.49,27.46
21-03-2018 12:50:00,53.12,44.35,45.3,51.85,25.12,27.25,31.8,27.63
21-03-2018 12:49:00,53.12,44.36,45.45,51.82,25.15,27.48,31.97,27.56
21-03-2018 12:48:00,53.15,44.43,45.38,51.88,25.05,27.09,31.93,27.69
21-03-2018 12:47:00,53.36,44.57,45.38,51.91,24.89,27,31.48,28.01
21-03-2018 12:46:00,53.42,44.64,45.58,51.82,25.06,27.07,31.8,27.44
21-03-2018 12:45:00,53.48,44.61,45.77,51.82,25.02,27.1,31.69,27.71
21-03-2018 12:44:00,53.62,44.67,45.51,51.88,24.69,27.5,31.84,28.01
21-03-2018 12:43:00,53.66,44.74,45.61,51.72,24.53,26.96,31.56,28.15
21-03-2018 12:42:00,53.84,44.79,45.37,51.55,24.51,26.87,31.74,27.87
21-03-2018 12:41:00,53.95,44.83,45.37,51.49,24.43,26.58,31.72,27.32
21-03-2018 12:40:00,54.22,44.9,45.37,51.33,24.23,27.05,31.86,27.6
21-03-2018 12:39:00,54.28,44.91,45.61,51.1,23.84,26.69,31.96,27.51
21-03-2018 12:38:00,54.31,44.77,45.32,50.72,23.9,26.32,31.83,27.96
21-03-2018 12:37:00,54.58,44.82,45.19,50.44,23.63,26.3,31.92,28.06
21-03-2018 12:36:00,54.29,44.51,45.12,49.66,22.99,26.2,31.73,28.27
21-03-2018 12:35:00,53.64,44.28,44.92,50.87,23.02,26.26,31.93,28.86
21-03-2018 12:34:00,53.37,43.77,44.85,50.87,23.14,26.29,32.03,29.15
21-03-2018 12:33:00,53,43.77,44.78,50.64,23.1,26.47,32.23,28.66
21-03-2018 12:32:00,52.7,43.47,44.71,50.6,23.19,26.02,31.61,28.7
21-03-2018 12:31:00,52.4,43.26,44.38,50.44,23.29,26.96,31.96,28.66
21-03-2018 12:30:00,52.14,43.15,44.1,50.65,23.75,26.83,31.73,28.41
21-03-2018 12:29:00,51.99,43.04,44.03,50.65,23.87,26.97,31.94,28.7
21-03-2018 12:28:00,51.75,42.97,43.96,50.9,24.29,26.9,32.01,28.37
21-03-2018 12:27:00,51.92,43.16,43.96,51.1,24.61,26.83,32.35,28.34
21-03-2018 12:26:00,52.07,43.32,43.92,51.24,24.92,27.21,32.06,27.95
21-03-2018 12:25:00,52.3,43.51,44.03,51.4,25.17,27.38,32.19,27.59
21-03-2018 12:24:00,52.74,43.89,44.14,51.5,25.43,27.21,32.21,27.43
21-03-2018 12:23:00,52.77,43.93,44.21,51.5,25.01,27.15,32.08,27.46
21-03-2018 12:22:00,52.98,44.06,44.21,51.55,25.14,27.34,32.17,27.8
21-03-2018 12:21:00,53.07,44.17,44.38,51.55,25.17,27.46,31.98,27.51
21-03-2018 12:20:00,53.21,44.31,44.45,51.67,24.94,27.13,31.82,27.45
21-03-2018 12:19:00,53.39,44.51,44.59,51.79,24.84,26.9,31.73,27.66
21-03-2018 12:18:00,53.65,44.79,45.09,52.14,24.86,26.68,31.68,27.61
21-03-2018 12:17:00,53.92,45.06,45.51,52.2,24.74,26.53,31.67,27.84
21-03-2018 12:16:00,54.16,45.27,46.16,52.17,24.43,25.89,31.67,27.55
21-03-2018 12:15:00,54.3,45.44,46.43,52.23,24.53,26.83,31.75,27.74
21-03-2018 12:14:00,54.48,45.51,46.8,52.02,24.2,26.15,31.6,27.61
21-03-2018 12:13:00,54.66,45.51,46.73,51.88,23.97,26.22,31.55,27.62
21-03-2018 12:12:00,54.72,45.45,46.7,51.61,23.93,26.71,31.58,27.56
21-03-2018 12:11:00,54.87,45.45,46.46,51.27,23.67,26.1,31.13,27.52
21-03-2018 12:10:00,54.84,45.36,46.26,51.01,23.26,26.09,31.4,28.17
21-03-2018 12:09:00,54.23,45.06,46.12,51.08,23.09,25.93,31.48,28.57
21-03-2018 12:08:00,53.67,44.96,46.62,52.28,22.88,26.43,31.61,28.83
21-03-2018 12:07:00,53.67,44.98,46.38,52.69,22.97,26.58,31.65,29
21-03-2018 12:06:00,53.69,45.02,46.59,52.85,23.28,26.2,32.17,28.73
21-03-2018 12:05:00,53.46,44.97,47,52.85,23.39,26.74,31.93,28.48
21-03-2018 12:04:00,53.37,45,47.14,53.05,23.09,26.85,31.55,28.36
21-03-2018 12:03:00,53.36,45.03,47.22,53.17,23.73,26.84,31.5,28.41
21-03-2018 12:02:00,53.33,45.09,47.28,53.35,24.16,26.84,31.38,28.41
21-03-2018 12:01:00,53.36,45.18,47.32,53.53,24.18,26.93,31.45,28.01
21-03-2018 12:00:00,53.83,45.55,47.35,53.65,24.52,26.87,31.22,27.72
21-03-2018 11:59:00,54.24,45.91,47.28,53.8,24.83,27.12,31.45,27.62
21-03-2018 11:58:00,54.74,46.38,47.28,54.01,25.16,27.47,31.27,27.62
21-03-2018 11:57:00,55.09,46.52,47.46,53.95,25.27,27.21,31.21,27.21
21-03-2018 11:56:00,55.24,46.69,47.66,53.95,25.07,27.12,31.36,27.44
21-03-2018 11:55:00,55.42,46.86,47.8,54.13,24.96,26.89,31.3,27.37
21-03-2018 11:54:00,55.59,47,47.87,54.13,24.79,27.13,31.44,27.41
21-03-2018 11:53:00,55.83,47.17,48.04,54.13,24.66,26.99,31.23,27.43
21-03-2018 11:52:00,56,47.27,48.15,53.98,24.65,26.68,31.42,27.89
21-03-2018 11:51:00,56.36,47.58,48.13,54.3,24.38,26.96,31.42,27.29
21-03-2018 11:50:00,56.53,47.75,48.52,54.36,24.36,26.73,31.22,27.35
21-03-2018 11:49:00,56.8,47.86,48.95,54.16,24.13,26.48,31.24,27.35
21-03-2018 11:48:00,56.8,47.76,48.86,53.89,24.02,26.34,31.38,27.15
21-03-2018 11:47:00,56.85,47.83,49.09,53.74,23.61,26.25,31.09,27.26
21-03-2018 11:46:00,57.06,47.8,49.56,53.23,23.23,26.2,31.42,27.39
21-03-2018 11:45:00,56.39,47.34,49.43,52.9,23.1,26.05,31.17,28.37
21-03-2018 11:44:00,55.78,47.2,49.4,54.45,22.7,26.21,31.18,28.44
21-03-2018 11:43:00,55.62,47.1,49.5,54.42,23,26.15,31.18,28.82
21-03-2018 11:42:00,55.3,46.93,49.17,54.59,23.17,26.14,31.05,28.76
21-03-2018 11:41:00,55.13,46.89,49.4,54.83,23.35,25.77,31.25,28.57
21-03-2018 11:40:00,54.9,46.78,49.4,54.95,23.49,26.64,30.89,28.75
21-03-2018 11:39:00,54.68,46.65,49.44,55.22,23.27,26.31,31.11,28.16
21-03-2018 11:38:00,54.54,46.57,49.34,55.28,24.04,26.26,31.1,27.84
21-03-2018 11:37:00,54.39,46.54,49.27,55.4,23.91,26.54,31.31,28.17
21-03-2018 11:36:00,54.39,46.7,49.24,55.84,24.32,27.01,31.12,27.51
21-03-2018 11:35:00,54.83,46.99,49.27,55.73,24.83,26.87,31.37,27.8
21-03-2018 11:34:00,55.09,47.19,49.17,55.76,24.98,26.88,31.12,27.43
21-03-2018 11:33:00,55.68,47.6,49.17,55.9,24.47,26.78,31.4,27.02
21-03-2018 11:32:00,55.77,47.77,49.68,55.9,25.04,27.08,31.32,27.73
21-03-2018 11:31:00,55.88,47.81,49.78,55.81,24.37,26.32,31.12,26.68
21-03-2018 11:30:00,55.94,48.02,49.89,56.05,24.72,26.62,31.15,26.68
21-03-2018 11:29:00,56.03,47.99,49.88,55.67,24.55,26.75,31.11,27.03
21-03-2018 11:28:00,56.09,48.05,49.88,55.94,24.13,26.39,30.92,26.7
21-03-2018 11:27:00,56.39,48.26,50.08,56.05,23.98,26.35,30.96,26.58
21-03-2018 11:26:00,56.56,48.44,50.23,56.05,23.98,26.4,31.16,26.63
21-03-2018 11:25:00,56.71,48.44,50.29,55.64,23.63,25.98,31.04,27.07
21-03-2018 11:24:00,56.62,48.31,50.4,55.43,23.6,26.02,31.19,26.95
21-03-2018 11:23:00,56.27,48.08,50.26,55.23,23.43,25.72,31,26.73
21-03-2018 11:22:00,56.5,48.13,50.33,55.2,23.18,25.95,30.97,27.11
21-03-2018 11:21:00,56.03,47.73,50.26,54.72,22.59,25.56,30.88,27.22
21-03-2018 11:20:00,54.98,47.63,50.29,57.35,22.63,25.35,31.05,27.73
21-03-2018 11:19:00,54.46,47.49,50.17,57.97,22.63,25.41,30.8,27.31
21-03-2018 11:18:00,53.11,46.99,50.64,58.48,22.82,25.75,30.92,26.66
21-03-2018 11:17:00,53.11,45.22,50.53,0,23,26.33,30.86,26.28
21-03-2018 11:16:00,59.02,49.82,50.64,57.44,23.45,27.63,31,25.74
21-03-2018 11:15:00,53.97,45.22,50.41,52.64,22.81,26.37,30.92,25.34
21-03-2018 11:14:00,53.59,44.56,49.94,52.37,22.78,26.57,30.82,25.69
21-03-2018 11:13:00,53.4,44.45,49.87,52.4,23.36,26.79,30.41,25.8
21-03-2018 11:12:00,53.39,44.48,49.73,52.55,23.58,27.23,30.7,26.13
21-03-2018 11:11:00,53.6,44.8,49.69,53.31,24.31,26.77,30.84,26.55
21-03-2018 11:10:00,53.8,45.09,49.69,53.31,24.64,27.54,30.87,26.97
21-03-2018 11:09:00,54.36,45.64,49.66,53.99,24.82,27.25,30.67,26.82
21-03-2018 11:08:00,54.54,45.81,49.73,54.13,24.64,27.37,30.74,26.49
21-03-2018 11:07:00,54.68,45.92,49.63,54.35,24.71,27.04,30.88,26.68
21-03-2018 11:06:00,54.92,46.12,49.8,54.55,24.56,26.84,30.69,26.4
21-03-2018 11:05:00,55.07,46.38,49.98,54.73,24.46,26.52,30.69,26.11
21-03-2018 11:04:00,55.42,46.58,49.98,0,24.07,26.2,30.71,26.4
21-03-2018 11:03:00,55.71,46.86,50.19,55.17,23.85,26.46,30.56,26.03
21-03-2018 11:02:00,56.1,47.07,50.12,55.35,23.54,26.12,30.11,25.43
21-03-2018 11:01:00,56.65,47.28,50.05,55.55,23.05,25.41,30.33,25.21
21-03-2018 11:00:00,56.1,46.49,49.92,54.71,22.19,25.41,30.65,24.71
21-03-2018 10:59:00,55.66,46.31,50.05,54.41,22.21,25.75,30.27,25.03
21-03-2018 10:58:00,55.74,46.31,49.92,54.5,22.32,25.75,30.26,24.69
21-03-2018 10:57:00,55.74,46.18,49.75,54.26,21.99,25.63,30.57,24.99
21-03-2018 10:56:00,55.63,46.22,50.05,54.26,22.17,25.55,30.64,24.89
21-03-2018 10:55:00,55.55,46.22,50.34,54.2,22.44,25.57,30.53,25.24
21-03-2018 10:54:00,55.42,46.08,50.16,54.15,22.36,25.86,30.55,25.05
21-03-2018 10:53:00,55.39,46.01,50.1,54.09,22.7,25.86,30.33,25.2
21-03-2018 10:52:00,55.28,45.97,50.09,54.35,22.44,26.07,30.25,24.72
21-03-2018 10:51:00,55.49,46.11,50.12,54.35,22.48,25.97,30.47,24.95
21-03-2018 10:50:00,55.28,45.99,50.19,54.03,22.56,26.3,30.35,25.27
21-03-2018 10:49:00,55.22,45.86,49.95,54,22.99,26.35,30.47,25.27
21-03-2018 10:48:00,55.22,45.86,49.92,54.03,22.53,26.27,30.58,25.52
21-03-2018 10:47:00,55.13,45.85,50.05,54,22.86,26.04,30.5,25.24
21-03-2018 10:46:00,55.1,45.82,50.16,53.94,23.29,25.93,30.31,25.43
21-03-2018 10:45:00,54.96,45.79,50.3,53.88,23.08,26.28,30.26,25.39
21-03-2018 10:44:00,54.9,45.71,50.34,53.7,23.26,26.08,30.24,25.42
21-03-2018 10:43:00,54.78,45.61,50.4,53.7,23.34,26.49,30.27,25.67
21-03-2018 10:42:00,53.87,45.37,50.27,53.4,23.59,26.33,30.15,25.53
21-03-2018 10:41:00,53.87,45.2,50.23,53.32,23.64,26.57,30.56,26.35
21-03-2018 10:40:00,53.87,44.99,50.47,52.99,23.43,26.94,30.39,25.81
21-03-2018 10:39:00,53.57,44.81,50.53,52.75,23.69,26.9,30.24,26.45
21-03-2018 10:38:00,53.31,44.61,50.63,52.51,24.09,27.22,30.36,26.74
21-03-2018 10:37:00,53.01,44.47,50.77,52.36,24.21,27.06,30.26,26.81
21-03-2018 10:36:00,52.86,44.28,50.77,52.24,24.18,27.09,30.04,27.06
21-03-2018 10:35:00,52.65,44.28,50.91,52.18,24.66,27.52,30.24,27.06
21-03-2018 10:34:00,52.47,44.17,51.01,51.99,25.3,27.65,29.74,27.85
21-03-2018 10:33:00,52.61,44.35,51.08,52.23,25.54,28.16,29.84,27.91
21-03-2018 10:32:00,52.87,44.6,51.08,52.64,25.76,28.19,30.35,28.06
21-03-2018 10:31:00,53.69,45.22,51.36,53.62,26.47,28.97,30.04,28.69
21-03-2018 10:30:00,54.86,45.73,51.43,55.07,26.74,28.99,30.06,28.89
21-03-2018 10:29:00,52.84,43.51,51.66,54.38,27.82,30.2,29.97,29.17
21-03-2018 10:28:00,51.18,41.77,51.69,54.71,29.05,31.23,29.72,29.2
21-03-2018 10:27:00,51.18,41.57,51.75,54.71,29.18,31.29,29.63,29.36
21-03-2018 10:26:00,51.19,41.45,51.86,54.8,29.13,31.28,29.75,29.37
21-03-2018 10:25:00,51.19,41.5,51.83,54.83,29.05,31.37,29.73,29.29
21-03-2018 10:24:00,51.22,41.72,51.89,54.85,29.07,31.35,29.56,29.3
