"Timestamp","EX2_FAN_IN_RH_ITL","EX2_FAN_OUT_RH_ITL","FA2_FAN_IN_RH_ITL","FA2_FAN_OUT_RH_ITL"
"20-03-2018 05:10:00","46.00","34.54","43.03","43.59"
"20-03-2018 05:09:00","46.31","34.50","42.93","43.69"
"20-03-2018 05:08:00","46.49","34.64","42.97","43.76"
"20-03-2018 05:07:00","46.60","34.24","42.76","43.67"
"20-03-2018 05:06:00","46.98","33.91","42.68","43.80"
"20-03-2018 05:05:00","47.36","34.03","42.65","43.78"
"20-03-2018 05:04:00","47.71","33.99","42.68","43.95"
"20-03-2018 05:03:00","48.12","33.91","42.65","43.95"
"20-03-2018 05:02:00","48.85","33.91","42.55","44.09"
"20-03-2018 05:01:00","49.67","33.99","42.68","44.31"
"20-03-2018 05:00:00","49.96","34.02","42.71","44.24"
"20-03-2018 04:59:00","46.99","33.97","42.71","43.32"
"20-03-2018 04:58:00","46.61","34.05","42.71","43.25"
"20-03-2018 04:57:00","46.15","34.09","42.91","43.20"
"20-03-2018 04:56:00","45.71","34.25","42.91","43.16"
"20-03-2018 04:55:00","45.22","34.25","42.95","43.15"
"20-03-2018 04:54:00","44.78","34.13","42.91","42.97"
"20-03-2018 04:53:00","44.28","34.13","42.85","42.88"
"20-03-2018 04:52:00","43.84","34.18","42.98","42.82"
"20-03-2018 04:51:00","44.22","34.02","42.95","43.01"
"20-03-2018 04:50:00","44.88","34.18","43.02","43.27"
"20-03-2018 04:49:00","45.03","34.79","43.19","43.51"
"20-03-2018 04:48:00","45.26","34.58","43.29","43.62"
"20-03-2018 04:47:00","45.24","34.73","43.29","43.62"
"20-03-2018 04:46:00","45.61","34.79","43.32","43.79"
"20-03-2018 04:45:00","45.61","35.10","43.49","43.90"
"20-03-2018 04:44:00","45.92","34.93","43.49","44.03"
"20-03-2018 04:43:00","45.72","35.47","43.49","44.00"
"20-03-2018 04:42:00","45.77","34.73","43.20","43.74"
"20-03-2018 04:41:00","46.06","34.96","43.30","44.00"
"20-03-2018 04:40:00","46.25","35.21","43.39","44.10"
"20-03-2018 04:39:00","46.32","35.07","43.35","44.10"
"20-03-2018 04:38:00","46.66","34.82","43.32","44.15"
"20-03-2018 04:37:00","46.76","35.34","43.32","44.29"
"20-03-2018 04:36:00","46.71","35.00","43.16","44.09"
"20-03-2018 04:35:00","46.89","34.58","43.05","44.06"
"20-03-2018 04:34:00","47.26","34.56","42.95","44.20"
"20-03-2018 04:33:00","47.44","34.81","43.10","44.21"
"20-03-2018 04:32:00","47.62","34.88","43.03","44.25"
"20-03-2018 04:31:00","47.87","34.60","42.93","44.19"
"20-03-2018 04:30:00","48.28","34.36","42.78","44.15"
"20-03-2018 04:29:00","48.80","34.21","42.78","44.25"
"20-03-2018 04:28:00","49.73","34.37","42.85","44.54"
"20-03-2018 04:27:00","50.32","34.62","42.85","44.57"
"20-03-2018 04:26:00","48.90","34.19","42.78","43.93"
"20-03-2018 04:25:00","47.68","34.35","42.81","43.64"
"20-03-2018 04:24:00","47.03","34.07","42.65","43.34"
"20-03-2018 04:23:00","46.40","33.75","42.57","43.13"
"20-03-2018 04:22:00","45.80","33.63","42.53","42.94"
"20-03-2018 04:21:00","45.20","33.47","42.39","42.83"
"20-03-2018 04:20:00","44.63","33.99","42.46","42.82"
"20-03-2018 04:19:00","44.19","33.79","42.46","42.68"
"20-03-2018 04:18:00","44.06","33.36","42.33","42.56"
"20-03-2018 04:17:00","44.52","33.41","42.29","42.78"
"20-03-2018 04:16:00","44.58","33.81","42.36","42.87"
"20-03-2018 04:15:00","44.67","33.47","42.36","42.83"
"20-03-2018 04:14:00","44.70","33.43","42.32","42.83"
"20-03-2018 04:13:00","44.88","33.31","42.33","42.98"
"20-03-2018 04:12:00","44.95","33.64","42.43","42.98"
"20-03-2018 04:11:00","45.25","33.36","42.43","43.08"
"20-03-2018 04:10:00","45.51","33.99","42.70","43.32"
"20-03-2018 04:09:00","45.61","33.99","42.67","43.32"
"20-03-2018 04:08:00","45.72","33.91","42.60","43.32"
"20-03-2018 04:07:00","45.96","33.64","42.50","43.32"
"20-03-2018 04:06:00","46.09","33.89","42.53","43.39"
"20-03-2018 04:05:00","46.54","33.60","42.53","43.54"
"20-03-2018 04:04:00","46.93","34.05","42.55","43.78"
"20-03-2018 04:03:00","47.24","34.17","42.55","43.95"
"20-03-2018 04:02:00","47.45","34.01","42.48","43.90"
"20-03-2018 04:01:00","47.70","33.76","42.36","43.90"
"20-03-2018 04:00:00","48.01","33.64","42.29","43.90"
"20-03-2018 03:59:00","48.53","33.57","42.25","44.02"
"20-03-2018 03:58:00","49.18","33.64","42.32","44.25"
"20-03-2018 03:57:00","49.60","33.73","42.20","44.33"
"20-03-2018 03:56:00","50.21","33.36","42.07","44.38"
"20-03-2018 03:55:00","51.22","33.44","42.15","44.69"
"20-03-2018 03:54:00","52.04","33.79","42.36","44.97"
"20-03-2018 03:53:00","51.12","33.77","42.36","44.50"
"20-03-2018 03:52:00","50.33","34.02","42.39","44.40"
"20-03-2018 03:51:00","49.89","34.29","42.52","44.42"
"20-03-2018 03:50:00","49.64","34.34","42.45","44.42"
"20-03-2018 03:49:00","49.36","34.09","42.39","44.41"
"20-03-2018 03:48:00","49.15","34.29","42.48","44.55"
"20-03-2018 03:47:00","48.92","34.24","42.48","44.62"
"20-03-2018 03:46:00","48.64","34.92","42.83","44.96"
"20-03-2018 03:45:00","48.49","35.62","43.00","45.27"
"20-03-2018 03:44:00","48.79","35.91","42.96","45.64"
"20-03-2018 03:43:00","49.15","35.97","42.84","45.85"
"20-03-2018 03:42:00","49.40","36.12","42.72","46.18"
"20-03-2018 03:41:00","49.85","36.62","42.69","46.77"
"20-03-2018 03:40:00","50.52","37.30","42.69","47.64"
"20-03-2018 03:39:00","50.93","38.20","42.59","48.79"
"20-03-2018 03:38:00","51.35","39.38","42.48","50.24"
"20-03-2018 03:37:00","50.98","40.90","42.55","50.76"
"20-03-2018 03:36:00","50.95","40.83","42.52","50.27"
"20-03-2018 03:35:00","51.01","40.84","42.48","50.30"
"20-03-2018 03:34:00","50.95","40.81","42.45","0.00"
"20-03-2018 03:33:00","51.04","40.91","42.42","50.69"
"20-03-2018 03:32:00","51.22","41.12","42.53","50.69"
"20-03-2018 03:31:00","51.40","41.23","42.74","50.90"
"20-03-2018 03:30:00","51.58","41.37","42.64","50.90"
"20-03-2018 03:29:00","51.69","41.48","42.59","51.13"
"20-03-2018 03:28:00","51.99","41.69","42.59","51.34"
"20-03-2018 03:27:00","52.29","41.97","42.87","51.55"
"20-03-2018 03:26:00","52.73","42.22","42.81","51.76"
"20-03-2018 03:25:00","53.23","42.50","42.77","52.03"
"20-03-2018 03:24:00","53.79","42.47","42.74","51.91"
"20-03-2018 03:23:00","53.48","41.94","42.74","51.41"
"20-03-2018 03:22:00","53.03","41.56","42.74","50.97"
"20-03-2018 03:21:00","52.59","41.21","42.74","50.62"
"20-03-2018 03:20:00","52.15","40.99","42.87","50.21"
"20-03-2018 03:19:00","51.62","40.75","43.19","49.86"
"20-03-2018 03:18:00","51.14","40.49","43.11","49.62"
"20-03-2018 03:17:00","50.87","40.34","42.97","49.50"
"20-03-2018 03:16:00","50.56","40.28","43.04","49.42"
"20-03-2018 03:15:00","50.24","40.20","42.86","49.40"
"20-03-2018 03:14:00","50.30","40.30","42.79","49.67"
"20-03-2018 03:13:00","50.34","40.37","42.72","49.74"
"20-03-2018 03:12:00","50.37","40.37","42.66","49.81"
"20-03-2018 03:11:00","50.47","40.47","42.86","49.88"
"20-03-2018 03:10:00","50.50","40.54","42.86","49.92"
"20-03-2018 03:09:00","50.53","40.57","42.83","49.95"
"20-03-2018 03:08:00","50.62","40.59","42.76","50.05"
"20-03-2018 03:07:00","50.75","40.62","42.62","50.13"
"20-03-2018 03:06:00","50.75","40.78","42.72","50.16"
"20-03-2018 03:05:00","50.88","40.78","42.93","50.30"
"20-03-2018 03:04:00","51.04","40.92","43.06","50.40"
"20-03-2018 03:03:00","51.13","41.07","43.34","50.47"
"20-03-2018 03:02:00","51.27","41.10","43.23","50.53"
"20-03-2018 03:01:00","51.51","41.20","43.10","50.56"
"20-03-2018 03:00:00","51.75","41.31","43.00","50.50"
"20-03-2018 02:59:00","52.14","41.63","42.96","50.16"
"20-03-2018 02:58:00","52.63","42.42","42.86","49.50"
"20-03-2018 02:57:00","52.99","43.26","42.86","49.11"
"20-03-2018 02:56:00","53.32","43.43","43.00","48.97"
"20-03-2018 02:55:00","53.52","43.55","43.00","48.76"
"20-03-2018 02:54:00","53.58","43.38","42.86","48.24"
"20-03-2018 02:53:00","53.14","43.24","42.83","48.88"
"20-03-2018 02:52:00","52.94","43.11","42.79","49.11"
"20-03-2018 02:51:00","52.88","43.13","42.76","49.52"
"20-03-2018 02:50:00","52.76","43.13","43.03","49.83"
"20-03-2018 02:49:00","52.53","43.02","43.20","49.83"
"20-03-2018 02:48:00","52.34","42.87","43.10","49.80"
"20-03-2018 02:47:00","52.11","42.74","43.00","49.80"
"20-03-2018 02:46:00","51.96","42.67","42.86","50.22"
"20-03-2018 02:45:00","51.75","42.62","42.96","50.22"
"20-03-2018 02:44:00","51.69","42.66","43.06","50.34"
"20-03-2018 02:43:00","51.66","42.68","43.00","50.47"
"20-03-2018 02:42:00","51.68","42.74","43.16","50.54"
"20-03-2018 02:41:00","51.71","42.81","43.23","50.47"
"20-03-2018 02:40:00","51.74","42.81","43.13","50.47"
"20-03-2018 02:39:00","51.71","42.78","43.10","50.37"
"20-03-2018 02:38:00","51.77","42.79","43.16","50.37"
"20-03-2018 02:37:00","51.77","42.79","43.10","50.30"
"20-03-2018 02:36:00","51.83","42.82","43.14","50.27"
"20-03-2018 02:35:00","51.83","42.82","43.07","50.24"
"20-03-2018 02:34:00","51.92","42.87","43.11","50.24"
"20-03-2018 02:33:00","52.04","42.93","43.28","50.17"
